time,open,high,low,close,Volume
1983-08-17,146.61000061,146.61000061,146.61000061,146.61000061,NaN
1983-08-18,146.91999817,146.91999817,146.91999817,146.91999817,NaN
1983-08-19,146.77999878,146.77999878,146.77999878,146.77999878,NaN
1983-08-22,146.6499939,146.6499939,146.6499939,146.6499939,NaN
1983-08-23,146.69000244,146.69000244,146.69000244,146.69000244,NaN
1983-08-24,146.80000305,146.80000305,146.80000305,146.80000305,NaN
1983-08-25,145.97000122,145.97000122,145.97000122,145.97000122,NaN
1983-08-26,145.55000305,145.55000305,145.55000305,145.55000305,NaN
1983-08-29,144.88000488,144.88000488,144.88000488,144.88000488,NaN
1983-08-30,144.78999329,144.78999329,144.78999329,144.78999329,NaN
1983-08-31,144.72999573,144.72999573,144.72999573,144.72999573,NaN
1983-09-01,144.67999268,144.67999268,144.67999268,144.67999268,NaN
1983-09-02,144.94999695,144.94999695,144.94999695,144.94999695,NaN
1983-09-05,142.49000549,142.49000549,142.49000549,142.49000549,NaN
1983-09-06,141.8500061,141.8500061,141.8500061,141.8500061,NaN
1983-09-07,141.25999451,141.25999451,141.25999451,141.25999451,NaN
1983-09-08,141.77000427,141.77000427,141.77000427,141.77000427,NaN
1983-09-09,141.86999512,141.86999512,141.86999512,141.86999512,NaN
1983-09-12,142.16000366,142.16000366,142.16000366,142.16000366,NaN
1983-09-13,142.30000305,142.30000305,142.30000305,142.30000305,NaN
1983-09-14,142.1000061,142.1000061,142.1000061,142.1000061,NaN
1983-09-15,141.86000061,141.86000061,141.86000061,141.86000061,NaN
1983-09-16,141.08000183,141.08000183,141.08000183,141.08000183,NaN
1983-09-19,141.07000732,141.07000732,141.07000732,141.07000732,NaN
1983-09-20,140.61999512,140.61999512,140.61999512,140.61999512,NaN
1983-09-21,141.1499939,141.1499939,141.1499939,141.1499939,NaN
1983-09-22,141.24000549,141.24000549,141.24000549,141.24000549,NaN
1983-09-23,141.3999939,141.3999939,141.3999939,141.3999939,NaN
1983-09-26,141.66000366,141.66000366,141.66000366,141.66000366,NaN
1983-09-27,141.44000244,141.44000244,141.44000244,141.44000244,NaN
1983-09-28,141.38000488,141.38000488,141.38000488,141.38000488,NaN
1983-09-29,141.55999756,141.55999756,141.55999756,141.55999756,NaN
1983-09-30,142.03999329,142.03999329,142.03999329,142.03999329,NaN
1983-10-03,142.07000732,142.07000732,142.07000732,142.07000732,NaN
1983-10-04,141.33999634,141.33999634,141.33999634,141.33999634,NaN
1983-10-05,141.1000061,141.1000061,141.1000061,141.1000061,NaN
1983-10-06,140.88999939,140.88999939,140.88999939,140.88999939,NaN
1983-10-07,141,141,141,141,NaN
1983-10-10,140.44999695,140.44999695,140.44999695,140.44999695,NaN
1983-10-11,140.32000732,140.32000732,140.32000732,140.32000732,NaN
1983-10-12,139.52999878,139.52999878,139.52999878,139.52999878,NaN
1983-10-13,139.25999451,139.25999451,139.25999451,139.25999451,NaN
1983-10-14,139.24000549,139.24000549,139.24000549,139.24000549,NaN
1983-10-17,137.50999451,137.50999451,137.50999451,137.50999451,NaN
1983-10-18,135.99000549,135.99000549,135.99000549,135.99000549,NaN
1983-10-19,135.32000732,135.32000732,135.32000732,135.32000732,NaN
1983-10-20,137.25999451,137.25999451,137.25999451,137.25999451,NaN
1983-10-21,136.80999756,136.80999756,136.80999756,136.80999756,NaN
1983-10-25,136.74000549,136.74000549,136.74000549,136.74000549,NaN
1983-10-26,136.80000305,136.80000305,136.80000305,136.80000305,NaN
1983-10-27,137.16999817,137.16999817,137.16999817,137.16999817,NaN
1983-10-28,137.86000061,137.86000061,137.86000061,137.86000061,NaN
1983-10-31,138.6000061,138.6000061,138.6000061,138.6000061,NaN
1983-11-01,138.50999451,138.50999451,138.50999451,138.50999451,NaN
1983-11-02,137.86999512,137.86999512,137.86999512,137.86999512,NaN
1983-11-03,138.00999451,138.00999451,138.00999451,138.00999451,NaN
1983-11-04,138.02000427,138.02000427,138.02000427,138.02000427,NaN
1983-11-07,137.88000488,137.88000488,137.88000488,137.88000488,NaN
1983-11-08,137.97999573,137.97999573,137.97999573,137.97999573,NaN
1983-11-09,137.72999573,137.72999573,137.72999573,137.72999573,NaN
1983-11-10,137.72000122,137.72000122,137.72000122,137.72000122,NaN
1983-11-11,137.88999939,137.88999939,137.88999939,137.88999939,NaN
1983-11-14,137.3999939,137.3999939,137.3999939,137.3999939,NaN
1983-11-15,138.25,138.25,138.25,138.25,NaN
1983-11-16,138.36999512,138.36999512,138.36999512,138.36999512,NaN
1983-11-17,138.21000671,138.21000671,138.21000671,138.21000671,NaN
1983-11-18,138.16999817,138.16999817,138.16999817,138.16999817,NaN
1983-11-21,138.21000671,138.21000671,138.21000671,138.21000671,NaN
1983-11-22,138.8999939,138.8999939,138.8999939,138.8999939,NaN
1983-11-23,138.16999817,138.16999817,138.16999817,138.16999817,NaN
1983-11-24,137.25,137.25,137.25,137.25,NaN
1983-11-25,137.55999756,137.55999756,137.55999756,137.55999756,NaN
1983-11-28,137.3999939,137.3999939,137.3999939,137.3999939,NaN
1983-11-29,136.66000366,136.66000366,136.66000366,136.66000366,NaN
1983-11-30,136.30999756,136.30999756,136.30999756,136.30999756,NaN
1983-12-01,135.77999878,135.77999878,135.77999878,135.77999878,NaN
1983-12-02,134.69999695,134.69999695,134.69999695,134.69999695,NaN
1983-12-06,133.97999573,133.97999573,133.97999573,133.97999573,NaN
1983-12-07,133.19999695,133.19999695,133.19999695,133.19999695,NaN
1983-12-08,132.66999817,132.66999817,132.66999817,132.66999817,NaN
1983-12-09,133.30000305,133.30000305,133.30000305,133.30000305,NaN
1983-12-13,133.99000549,133.99000549,133.99000549,133.99000549,NaN
1983-12-14,133.50999451,133.50999451,133.50999451,133.50999451,NaN
1983-12-15,133.63000488,133.63000488,133.63000488,133.63000488,NaN
1983-12-16,133.88999939,133.88999939,133.88999939,133.88999939,NaN
1983-12-19,133.86999512,133.86999512,133.86999512,133.86999512,NaN
1983-12-20,133.05000305,133.05000305,133.05000305,133.05000305,NaN
1983-12-21,133.22999573,133.22999573,133.22999573,133.22999573,NaN
1983-12-22,133.19999695,133.19999695,133.19999695,133.19999695,NaN
1983-12-23,133.21000671,133.21000671,133.21000671,133.21000671,NaN
1983-12-26,133.11999512,133.11999512,133.11999512,133.11999512,NaN
1983-12-27,133.02000427,133.02000427,133.02000427,133.02000427,NaN
1983-12-28,132.86999512,132.86999512,132.86999512,132.86999512,NaN
1983-12-29,133.44999695,133.44999695,133.44999695,133.44999695,NaN
1983-12-30,134.47000122,134.47000122,134.47000122,134.47000122,NaN
1984-01-03,134.03999329,134.03999329,134.03999329,134.03999329,NaN
1984-01-04,133.97000122,133.97000122,133.97000122,133.97000122,NaN
1984-01-05,133.58000183,133.58000183,133.58000183,133.58000183,NaN
1984-01-06,133.69000244,133.69000244,133.69000244,133.69000244,NaN
1984-01-09,133.61000061,133.61000061,133.61000061,133.61000061,NaN
1984-01-10,133.72999573,133.72999573,133.72999573,133.72999573,NaN
1984-01-11,134.47000122,134.47000122,134.47000122,134.47000122,NaN
1984-01-12,134.49000549,134.49000549,134.49000549,134.49000549,NaN
1984-01-13,134.88999939,134.88999939,134.88999939,134.88999939,NaN
1984-01-16,134.82000732,134.82000732,134.82000732,134.82000732,NaN
1984-01-17,134.30999756,134.30999756,134.30999756,134.30999756,NaN
1984-01-18,134.16000366,134.16000366,134.16000366,134.16000366,NaN
1984-01-19,134.05000305,134.05000305,134.05000305,134.05000305,NaN
1984-01-20,133.72000122,133.72000122,133.72000122,133.72000122,NaN
1984-01-23,133.86000061,133.86000061,133.86000061,133.86000061,NaN
1984-01-24,134.16999817,134.16999817,134.16999817,134.16999817,NaN
1984-01-25,133.91999817,133.91999817,133.91999817,133.91999817,NaN
1984-01-26,134.13000488,134.13000488,134.13000488,134.13000488,NaN
1984-01-27,134.08999634,134.08999634,134.08999634,134.08999634,NaN
1984-01-30,133.75999451,133.75999451,133.75999451,133.75999451,NaN
1984-01-31,133.77000427,133.77000427,133.77000427,133.77000427,NaN
1984-02-01,133.74000549,133.74000549,133.74000549,133.74000549,NaN
1984-02-02,133.63000488,133.63000488,133.63000488,133.63000488,NaN
1984-02-03,133.94999695,133.94999695,133.94999695,133.94999695,NaN
1984-02-06,134,134,134,134,NaN
1984-02-07,134.30999756,134.30999756,134.30999756,134.30999756,NaN
1984-02-08,134.1499939,134.1499939,134.1499939,134.1499939,NaN
1984-02-09,133.94999695,133.94999695,133.94999695,133.94999695,NaN
1984-02-10,133.36000061,133.36000061,133.36000061,133.36000061,NaN
1984-02-13,133.19999695,133.19999695,133.19999695,133.19999695,NaN
1984-02-14,132.61999512,132.61999512,132.61999512,132.61999512,NaN
1984-02-15,132.41000366,132.41000366,132.41000366,132.41000366,NaN
1984-02-17,132.22999573,132.22999573,132.22999573,132.22999573,NaN
1984-02-20,131.86999512,131.86999512,131.86999512,131.86999512,NaN
1984-02-21,132.02999878,132.02999878,132.02999878,132.02999878,NaN
1984-02-22,131.88000488,131.88000488,131.88000488,131.88000488,NaN
1984-02-23,132.1499939,132.1499939,132.1499939,132.1499939,NaN
1984-02-24,132.32000732,132.32000732,132.32000732,132.32000732,NaN
1984-02-27,132.02000427,132.02000427,132.02000427,132.02000427,NaN
1984-02-28,132.02999878,132.02999878,132.02999878,132.02999878,NaN
1984-02-29,131.3999939,131.3999939,131.3999939,131.3999939,NaN
1984-03-01,131.36999512,131.36999512,131.36999512,131.36999512,NaN
1984-03-02,131.03999329,131.03999329,131.03999329,131.03999329,NaN
1984-03-05,130.92999268,130.92999268,130.92999268,130.92999268,NaN
1984-03-06,131.27000427,131.27000427,131.27000427,131.27000427,NaN
