time,open,high,low,close,Volume
2005-07-28,179.22,179.73,178.41,179.73,NaN
2005-07-29,179.48,180.45,178.7,179.03999,NaN
2005-08-01,179,179.36,178.27,178.42,NaN
2005-08-02,178.59,178.89,177.84,178.73,NaN
2005-08-03,178.88,180.53,178.88,180.11,NaN
2005-08-04,180.2,181.36,179.32001,180.36,NaN
2005-08-05,180.25,181.89,179.88,180.83,NaN
2005-08-08,180.75,181.53,179.63,179.63,NaN
2005-08-09,180.10001,180.44,177.49001,177.50999,NaN
2005-08-10,177.71001,178.35001,177.46001,177.60001,NaN
2005-08-11,177.78999,178.77,177.53999,177.57001,NaN
2005-08-15,177.69,177.83,176.36,176.36,NaN
2005-08-16,176.36,176.94,173.24001,173.75999,NaN
2005-08-17,173.2,173.85001,172.75999,173.59,NaN
2005-08-18,173.99001,174.61,172.27,172.27,NaN
2005-08-19,171.55,172.58,171.32001,172.03,NaN
2005-08-22,172.03,172.69,171.50999,171.86,NaN
2005-08-23,173.00999,173.89,172.49001,173.7,NaN
2005-08-24,173.71001,174.03,173.48,173.53999,NaN
2005-08-25,173.67,174.14,172.50999,172.87,NaN
2005-08-26,172.53,173.00999,172.32001,172.89,NaN
2005-08-29,172.67999,173.17,170.78,172.28999,NaN
2005-08-30,172.42999,173.02,172.28,172.78,NaN
2005-08-31,172.84,173,171.82001,172.72,NaN
2005-09-01,173.89,174.22,172.53999,173.56,NaN
2005-09-02,174.42,174.83,173.14,173.47,NaN
2005-09-05,173.41,174.09,173.33,173.33,NaN
2005-09-06,173.33,174.39999,173.33,173.98,NaN
2005-09-07,173.98,174.75999,173.53,173.98,NaN
2005-09-08,174.03,174.56,173.19,173.45,NaN
2005-09-09,173.78999,174.24001,172.53999,173.03,NaN
2005-09-12,173.03,174.48,172.34,172.73,NaN
2005-09-13,172.78,173.75,172.64999,173.57001,NaN
2005-09-14,173.57001,174.83,173.53,174.47,NaN
2005-09-15,174.57001,175.62,174.37,174.67,NaN
2005-09-16,174.67,175.5,174.2,174.42999,NaN
2005-09-19,175.53999,175.82001,174.89,174.89,NaN
